0.0 320
0.005031999999999981 320
0.020244999999999957 320
0.025276999999999994 320
0.030308999999999975 320
0.04552299999999998 320
0.05055499999999996 8320
0.05055499999999996 8320
0.056386999999999965 8320
0.057218999999999964 8320
0.07693299999999997 8320
0.08248 8320
0.08276499999999998 320
0.08779699999999996 320
0.088312 320
0.09334399999999998 320
0.10301099999999996 320
0.108043 8320
0.108043 8320
0.10855700000000001 320
0.11358899999999994 8320
0.11358899999999994 8320
0.11387499999999995 8320
0.114707 8320
0.119421 8320
0.12025299999999994 8320
0.134421 8320
0.13996799999999998 8320
0.14025299999999996 320
0.145285 320
0.14551499999999995 8320
0.14579999999999993 320
0.15083199999999997 320
0.151061 8320
0.151347 320
0.15637899999999993 320
0.15689299999999995 320
0.16049899999999995 320
0.16192499999999999 320
0.16553099999999998 8320
0.16553099999999998 8320
0.166045 320
0.17107699999999992 8320
0.17107699999999992 8320
0.17136299999999993 8320
0.17159199999999997 320
0.172195 8320
0.176624 8320
0.176624 8320
0.17690899999999998 8320
0.17713899999999994 320
0.17774099999999993 8320
0.18217099999999997 8320
0.18217099999999997 8320
0.18245599999999995 8320
0.183288 8320
0.18800300000000003 8320
0.18883499999999998 8320
0.191909 8320
0.19745599999999996 8320
0.19774099999999994 320
0.19999999999999996 320
0.20277299999999998 320
0.20300299999999993 8320
0.20328800000000002 320
0.205032 320
0.20831999999999995 320
0.20854899999999998 8320
0.208835 320
0.21386700000000003 320
0.21409599999999995 8320
0.21438099999999993 320
0.21798699999999993 320
0.21941299999999997 320
0.21964300000000003 8320
0.219928 320
0.22301899999999997 8320
0.22301899999999997 8320
0.22353299999999998 320
0.22495999999999994 320
0.22518899999999997 8320
0.22547499999999998 320
0.22856500000000002 8320
0.22856500000000002 8320
0.22885100000000003 8320
0.22907999999999995 320
0.22968299999999997 8320
0.23050700000000002 320
0.23073599999999994 8320
0.23094899999999996 320
0.23102100000000003 320
0.234112 8320
0.234112 8320
0.23439699999999997 8320
0.23462700000000003 320
0.23522900000000002 8320
0.235981 320
0.23605299999999996 320
0.236568 320
0.23965899999999996 8320
0.23965899999999996 8320
0.23994399999999994 8320
0.24017299999999997 320
0.240776 8320
0.24101300000000003 320
0.24159999999999993 320
0.245205 8320
0.245205 8320
0.24549100000000001 8320
0.24571999999999994 320
0.24632299999999996 8320
0.24939699999999998 8320
0.250752 8320
0.250752 8320
0.25103699999999995 8320
0.251267 320
0.251869 8320
0.25494399999999995 8320
0.25522899999999993 320
0.256227 320
0.25629899999999994 8320
0.25629899999999994 8320
0.2565839999999999 8320
0.25681299999999996 320
0.257416 8320
0.26026099999999996 320
0.26049100000000003 8320
0.260776 320
0.261259 8320
0.261259 8320
0.261845 8320
0.261845 8320
0.262131 8320
0.26296299999999995 8320
0.26580799999999993 320
0.26603699999999997 8320
0.266323 320
0.26709099999999997 8320
0.26767699999999994 8320
0.267923 8320
0.268509 8320
0.271355 320
0.27158399999999994 8320
0.271869 320
0.275475 320
0.27690099999999995 320
0.277131 8320
0.277416 320
0.28050699999999995 8320
0.28050699999999995 8320
0.28102099999999997 320
0.28244800000000003 320
0.28267699999999996 8320
0.28296299999999996 320
0.286053 8320
0.286053 8320
0.286339 8320
0.28656799999999993 320
0.28717099999999995 8320
0.287995 320
0.2882239999999999 8320
0.288509 320
0.29159999999999997 8320
0.29159999999999997 8320
0.29188499999999995 8320
0.292115 320
0.292717 8320
0.29354099999999994 320
0.293771 8320
0.294056 320
0.29714699999999994 8320
0.29714699999999994 8320
0.29743200000000003 8320
0.29766099999999995 320
0.298264 8320
0.299088 320
0.29931699999999994 8320
0.29960299999999995 320
0.302693 8320
0.302693 8320
0.302979 8320
0.30320800000000003 320
0.30381099999999994 8320
0.304635 320
0.304864 8320
0.305149 320
0.30823999999999996 8320
0.30823999999999996 8320
0.30852499999999994 8320
0.308755 320
0.309357 8320
0.31018099999999993 320
0.310411 8320
0.31069599999999997 320
0.3137869999999999 8320
0.3137869999999999 8320
0.314072 8320
0.31430099999999994 320
0.31490399999999996 8320
0.315728 320
0.31595699999999993 8320
0.31624299999999994 320
0.319333 8320
0.319333 8320
0.319619 8320
0.319848 320
0.32045099999999993 8320
0.321275 320
0.321504 8320
0.321789 320
0.32487999999999995 8320
0.32487999999999995 8320
0.3251649999999999 8320
0.325395 320
0.325997 8320
0.32682100000000003 320
0.327051 8320
0.32733599999999996 320
0.330427 8320
0.330427 8320
0.330712 8320
0.33094099999999993 320
0.33154399999999995 8320
0.332368 320
0.33259700000000003 8320
0.33288299999999993 320
0.33597299999999997 8320
0.33597299999999997 8320
0.336259 8320
